ID,0,1,2,3
group:memory__shared_table,"l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_atom.sum,l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_ld.sum,l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_st.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_atom.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_atom.sum.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum.pct_of_peak_sustained_elapsed,smsp__inst_executed_op_ldgsts.sum,smsp__inst_executed_op_ldsm.sum,smsp__inst_executed_op_shared_atom.sum,smsp__sass_inst_executed_op_shared_ld.sum,smsp__sass_inst_executed_op_shared_st.sum,smsp__sass_l1tex_data_bank_conflicts_pipe_lsu_mem_shared_op_ldgsts.sum,smsp__sass_l1tex_data_bank_conflicts_pipe_lsu_mem_shared_op_st.sum,smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts.sum,smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts.sum.pct_of_peak_sustained_elapsed,smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_st.sum,smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_st.sum.pct_of_peak_sustained_elapsed","l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_atom.sum,l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_ld.sum,l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_st.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_atom.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_atom.sum.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum.pct_of_peak_sustained_elapsed,smsp__inst_executed_op_ldgsts.sum,smsp__inst_executed_op_ldsm.sum,smsp__inst_executed_op_shared_atom.sum,smsp__sass_inst_executed_op_shared_ld.sum,smsp__sass_inst_executed_op_shared_st.sum,smsp__sass_l1tex_data_bank_conflicts_pipe_lsu_mem_shared_op_ldgsts.sum,smsp__sass_l1tex_data_bank_conflicts_pipe_lsu_mem_shared_op_st.sum,smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts.sum,smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts.sum.pct_of_peak_sustained_elapsed,smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_st.sum,smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_st.sum.pct_of_peak_sustained_elapsed","l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_atom.sum,l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_ld.sum,l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_st.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_atom.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_atom.sum.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum.pct_of_peak_sustained_elapsed,smsp__inst_executed_op_ldgsts.sum,smsp__inst_executed_op_ldsm.sum,smsp__inst_executed_op_shared_atom.sum,smsp__sass_inst_executed_op_shared_ld.sum,smsp__sass_inst_executed_op_shared_st.sum,smsp__sass_l1tex_data_bank_conflicts_pipe_lsu_mem_shared_op_ldgsts.sum,smsp__sass_l1tex_data_bank_conflicts_pipe_lsu_mem_shared_op_st.sum,smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts.sum,smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts.sum.pct_of_peak_sustained_elapsed,smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_st.sum,smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_st.sum.pct_of_peak_sustained_elapsed","l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_atom.sum,l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_ld.sum,l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_st.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_atom.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_atom.sum.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum.pct_of_peak_sustained_elapsed,smsp__inst_executed_op_ldgsts.sum,smsp__inst_executed_op_ldsm.sum,smsp__inst_executed_op_shared_atom.sum,smsp__sass_inst_executed_op_shared_ld.sum,smsp__sass_inst_executed_op_shared_st.sum,smsp__sass_l1tex_data_bank_conflicts_pipe_lsu_mem_shared_op_ldgsts.sum,smsp__sass_l1tex_data_bank_conflicts_pipe_lsu_mem_shared_op_st.sum,smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts.sum,smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts.sum.pct_of_peak_sustained_elapsed,smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_st.sum,smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_st.sum.pct_of_peak_sustained_elapsed"
group:smsp__pcsamp_warp_stall_reasons,"smsp__pcsamp_warps_issue_stalled_barrier,smsp__pcsamp_warps_issue_stalled_branch_resolving,smsp__pcsamp_warps_issue_stalled_dispatch_stall,smsp__pcsamp_warps_issue_stalled_drain,smsp__pcsamp_warps_issue_stalled_imc_miss,smsp__pcsamp_warps_issue_stalled_lg_throttle,smsp__pcsamp_warps_issue_stalled_long_scoreboard,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,smsp__pcsamp_warps_issue_stalled_membar,smsp__pcsamp_warps_issue_stalled_mio_throttle,smsp__pcsamp_warps_issue_stalled_misc,smsp__pcsamp_warps_issue_stalled_no_instructions,smsp__pcsamp_warps_issue_stalled_not_selected,smsp__pcsamp_warps_issue_stalled_selected,smsp__pcsamp_warps_issue_stalled_short_scoreboard,smsp__pcsamp_warps_issue_stalled_sleeping,smsp__pcsamp_warps_issue_stalled_tex_throttle,smsp__pcsamp_warps_issue_stalled_wait","smsp__pcsamp_warps_issue_stalled_barrier,smsp__pcsamp_warps_issue_stalled_branch_resolving,smsp__pcsamp_warps_issue_stalled_dispatch_stall,smsp__pcsamp_warps_issue_stalled_drain,smsp__pcsamp_warps_issue_stalled_imc_miss,smsp__pcsamp_warps_issue_stalled_lg_throttle,smsp__pcsamp_warps_issue_stalled_long_scoreboard,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,smsp__pcsamp_warps_issue_stalled_membar,smsp__pcsamp_warps_issue_stalled_mio_throttle,smsp__pcsamp_warps_issue_stalled_misc,smsp__pcsamp_warps_issue_stalled_no_instructions,smsp__pcsamp_warps_issue_stalled_not_selected,smsp__pcsamp_warps_issue_stalled_selected,smsp__pcsamp_warps_issue_stalled_short_scoreboard,smsp__pcsamp_warps_issue_stalled_sleeping,smsp__pcsamp_warps_issue_stalled_tex_throttle,smsp__pcsamp_warps_issue_stalled_wait","smsp__pcsamp_warps_issue_stalled_barrier,smsp__pcsamp_warps_issue_stalled_branch_resolving,smsp__pcsamp_warps_issue_stalled_dispatch_stall,smsp__pcsamp_warps_issue_stalled_drain,smsp__pcsamp_warps_issue_stalled_imc_miss,smsp__pcsamp_warps_issue_stalled_lg_throttle,smsp__pcsamp_warps_issue_stalled_long_scoreboard,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,smsp__pcsamp_warps_issue_stalled_membar,smsp__pcsamp_warps_issue_stalled_mio_throttle,smsp__pcsamp_warps_issue_stalled_misc,smsp__pcsamp_warps_issue_stalled_no_instructions,smsp__pcsamp_warps_issue_stalled_not_selected,smsp__pcsamp_warps_issue_stalled_selected,smsp__pcsamp_warps_issue_stalled_short_scoreboard,smsp__pcsamp_warps_issue_stalled_sleeping,smsp__pcsamp_warps_issue_stalled_tex_throttle,smsp__pcsamp_warps_issue_stalled_wait","smsp__pcsamp_warps_issue_stalled_barrier,smsp__pcsamp_warps_issue_stalled_branch_resolving,smsp__pcsamp_warps_issue_stalled_dispatch_stall,smsp__pcsamp_warps_issue_stalled_drain,smsp__pcsamp_warps_issue_stalled_imc_miss,smsp__pcsamp_warps_issue_stalled_lg_throttle,smsp__pcsamp_warps_issue_stalled_long_scoreboard,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,smsp__pcsamp_warps_issue_stalled_membar,smsp__pcsamp_warps_issue_stalled_mio_throttle,smsp__pcsamp_warps_issue_stalled_misc,smsp__pcsamp_warps_issue_stalled_no_instructions,smsp__pcsamp_warps_issue_stalled_not_selected,smsp__pcsamp_warps_issue_stalled_selected,smsp__pcsamp_warps_issue_stalled_short_scoreboard,smsp__pcsamp_warps_issue_stalled_sleeping,smsp__pcsamp_warps_issue_stalled_tex_throttle,smsp__pcsamp_warps_issue_stalled_wait"
group:smsp__pcsamp_warp_stall_reasons_not_issued,"smsp__pcsamp_warps_issue_stalled_barrier_not_issued,smsp__pcsamp_warps_issue_stalled_branch_resolving_not_issued,smsp__pcsamp_warps_issue_stalled_dispatch_stall_not_issued,smsp__pcsamp_warps_issue_stalled_drain_not_issued,smsp__pcsamp_warps_issue_stalled_imc_miss_not_issued,smsp__pcsamp_warps_issue_stalled_lg_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_long_scoreboard_not_issued,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_membar_not_issued,smsp__pcsamp_warps_issue_stalled_mio_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_misc_not_issued,smsp__pcsamp_warps_issue_stalled_no_instructions_not_issued,smsp__pcsamp_warps_issue_stalled_not_selected_not_issued,smsp__pcsamp_warps_issue_stalled_selected_not_issued,smsp__pcsamp_warps_issue_stalled_short_scoreboard_not_issued,smsp__pcsamp_warps_issue_stalled_sleeping_not_issued,smsp__pcsamp_warps_issue_stalled_tex_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_wait_not_issued","smsp__pcsamp_warps_issue_stalled_barrier_not_issued,smsp__pcsamp_warps_issue_stalled_branch_resolving_not_issued,smsp__pcsamp_warps_issue_stalled_dispatch_stall_not_issued,smsp__pcsamp_warps_issue_stalled_drain_not_issued,smsp__pcsamp_warps_issue_stalled_imc_miss_not_issued,smsp__pcsamp_warps_issue_stalled_lg_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_long_scoreboard_not_issued,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_membar_not_issued,smsp__pcsamp_warps_issue_stalled_mio_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_misc_not_issued,smsp__pcsamp_warps_issue_stalled_no_instructions_not_issued,smsp__pcsamp_warps_issue_stalled_not_selected_not_issued,smsp__pcsamp_warps_issue_stalled_selected_not_issued,smsp__pcsamp_warps_issue_stalled_short_scoreboard_not_issued,smsp__pcsamp_warps_issue_stalled_sleeping_not_issued,smsp__pcsamp_warps_issue_stalled_tex_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_wait_not_issued","smsp__pcsamp_warps_issue_stalled_barrier_not_issued,smsp__pcsamp_warps_issue_stalled_branch_resolving_not_issued,smsp__pcsamp_warps_issue_stalled_dispatch_stall_not_issued,smsp__pcsamp_warps_issue_stalled_drain_not_issued,smsp__pcsamp_warps_issue_stalled_imc_miss_not_issued,smsp__pcsamp_warps_issue_stalled_lg_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_long_scoreboard_not_issued,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_membar_not_issued,smsp__pcsamp_warps_issue_stalled_mio_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_misc_not_issued,smsp__pcsamp_warps_issue_stalled_no_instructions_not_issued,smsp__pcsamp_warps_issue_stalled_not_selected_not_issued,smsp__pcsamp_warps_issue_stalled_selected_not_issued,smsp__pcsamp_warps_issue_stalled_short_scoreboard_not_issued,smsp__pcsamp_warps_issue_stalled_sleeping_not_issued,smsp__pcsamp_warps_issue_stalled_tex_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_wait_not_issued","smsp__pcsamp_warps_issue_stalled_barrier_not_issued,smsp__pcsamp_warps_issue_stalled_branch_resolving_not_issued,smsp__pcsamp_warps_issue_stalled_dispatch_stall_not_issued,smsp__pcsamp_warps_issue_stalled_drain_not_issued,smsp__pcsamp_warps_issue_stalled_imc_miss_not_issued,smsp__pcsamp_warps_issue_stalled_lg_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_long_scoreboard_not_issued,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_membar_not_issued,smsp__pcsamp_warps_issue_stalled_mio_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_misc_not_issued,smsp__pcsamp_warps_issue_stalled_no_instructions_not_issued,smsp__pcsamp_warps_issue_stalled_not_selected_not_issued,smsp__pcsamp_warps_issue_stalled_selected_not_issued,smsp__pcsamp_warps_issue_stalled_short_scoreboard_not_issued,smsp__pcsamp_warps_issue_stalled_sleeping_not_issued,smsp__pcsamp_warps_issue_stalled_tex_throttle_not_issued,smsp__pcsamp_warps_issue_stalled_wait_not_issued"
group:smsp__pmwarpsamp_warp_stall_reasons,"warpsampling:smsp__pcsamp_warps_issue_stalled_barrier,warpsampling:smsp__pcsamp_warps_issue_stalled_branch_resolving,warpsampling:smsp__pcsamp_warps_issue_stalled_dispatch_stall,warpsampling:smsp__pcsamp_warps_issue_stalled_drain,warpsampling:smsp__pcsamp_warps_issue_stalled_imc_miss,warpsampling:smsp__pcsamp_warps_issue_stalled_lg_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_long_scoreboard,warpsampling:smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_membar,warpsampling:smsp__pcsamp_warps_issue_stalled_mio_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_misc,warpsampling:smsp__pcsamp_warps_issue_stalled_no_instructions,warpsampling:smsp__pcsamp_warps_issue_stalled_not_selected,warpsampling:smsp__pcsamp_warps_issue_stalled_selected,warpsampling:smsp__pcsamp_warps_issue_stalled_short_scoreboard,warpsampling:smsp__pcsamp_warps_issue_stalled_sleeping,warpsampling:smsp__pcsamp_warps_issue_stalled_tex_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_wait","warpsampling:smsp__pcsamp_warps_issue_stalled_barrier,warpsampling:smsp__pcsamp_warps_issue_stalled_branch_resolving,warpsampling:smsp__pcsamp_warps_issue_stalled_dispatch_stall,warpsampling:smsp__pcsamp_warps_issue_stalled_drain,warpsampling:smsp__pcsamp_warps_issue_stalled_imc_miss,warpsampling:smsp__pcsamp_warps_issue_stalled_lg_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_long_scoreboard,warpsampling:smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_membar,warpsampling:smsp__pcsamp_warps_issue_stalled_mio_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_misc,warpsampling:smsp__pcsamp_warps_issue_stalled_no_instructions,warpsampling:smsp__pcsamp_warps_issue_stalled_not_selected,warpsampling:smsp__pcsamp_warps_issue_stalled_selected,warpsampling:smsp__pcsamp_warps_issue_stalled_short_scoreboard,warpsampling:smsp__pcsamp_warps_issue_stalled_sleeping,warpsampling:smsp__pcsamp_warps_issue_stalled_tex_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_wait","warpsampling:smsp__pcsamp_warps_issue_stalled_barrier,warpsampling:smsp__pcsamp_warps_issue_stalled_branch_resolving,warpsampling:smsp__pcsamp_warps_issue_stalled_dispatch_stall,warpsampling:smsp__pcsamp_warps_issue_stalled_drain,warpsampling:smsp__pcsamp_warps_issue_stalled_imc_miss,warpsampling:smsp__pcsamp_warps_issue_stalled_lg_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_long_scoreboard,warpsampling:smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_membar,warpsampling:smsp__pcsamp_warps_issue_stalled_mio_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_misc,warpsampling:smsp__pcsamp_warps_issue_stalled_no_instructions,warpsampling:smsp__pcsamp_warps_issue_stalled_not_selected,warpsampling:smsp__pcsamp_warps_issue_stalled_selected,warpsampling:smsp__pcsamp_warps_issue_stalled_short_scoreboard,warpsampling:smsp__pcsamp_warps_issue_stalled_sleeping,warpsampling:smsp__pcsamp_warps_issue_stalled_tex_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_wait","warpsampling:smsp__pcsamp_warps_issue_stalled_barrier,warpsampling:smsp__pcsamp_warps_issue_stalled_branch_resolving,warpsampling:smsp__pcsamp_warps_issue_stalled_dispatch_stall,warpsampling:smsp__pcsamp_warps_issue_stalled_drain,warpsampling:smsp__pcsamp_warps_issue_stalled_imc_miss,warpsampling:smsp__pcsamp_warps_issue_stalled_lg_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_long_scoreboard,warpsampling:smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_membar,warpsampling:smsp__pcsamp_warps_issue_stalled_mio_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_misc,warpsampling:smsp__pcsamp_warps_issue_stalled_no_instructions,warpsampling:smsp__pcsamp_warps_issue_stalled_not_selected,warpsampling:smsp__pcsamp_warps_issue_stalled_selected,warpsampling:smsp__pcsamp_warps_issue_stalled_short_scoreboard,warpsampling:smsp__pcsamp_warps_issue_stalled_sleeping,warpsampling:smsp__pcsamp_warps_issue_stalled_tex_throttle,warpsampling:smsp__pcsamp_warps_issue_stalled_wait"
idc__request_cycles_active.avg.pct_of_peak_sustained_elapsed [%],0,0,0,0
idc__request_cycles_active.max.pct_of_peak_sustained_elapsed [%],0,0,0,0
idc__request_cycles_active.min.pct_of_peak_sustained_elapsed [%],0,0,0,0
idc__request_cycles_active.sum.pct_of_peak_sustained_elapsed [%],0,0,0,0
idc__request_hit_rate.pct [%],0,0,0,0
idc__requests.sum,0,0,0,0
idc__requests.sum.pct_of_peak_sustained_elapsed [%],0,0,0,0
inst_executed [inst],"99,840 {15}","99,840 {15}","99,840 {15}","7,99,760 {965}"
l1tex__cycles_active.avg [cycle],"12,455.75","12,456.90","12,525.60","44,579.30"
l1tex__cycles_active.max [cycle],"12,824","12,791","12,882","46,566"
l1tex__cycles_active.min [cycle],"12,070","12,147","11,654","43,029"
l1tex__cycles_active.sum [cycle],"2,49,115","2,49,138","2,50,512","8,91,586"
l1tex__cycles_elapsed.avg [cycle],"14,760.20","14,799.50","14,863.40","48,566.90"
l1tex__cycles_elapsed.avg.per_second [Ghz],2.12,2.10,2.11,2.12
l1tex__cycles_elapsed.max [cycle],"14,774","14,819","14,882","48,614"
l1tex__cycles_elapsed.max.per_second [Ghz],2.12,2.10,2.11,2.12
l1tex__cycles_elapsed.min [cycle],"14,750","14,780","14,847","48,527"
l1tex__cycles_elapsed.min.per_second [Ghz],2.11,2.10,2.11,2.12
l1tex__cycles_elapsed.sum [cycle],"2,95,204","2,95,990","2,97,268","9,71,338"
l1tex__cycles_elapsed.sum.per_second [Ghz],42.32,42.04,42.23,42.39
l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,0,0,0,"4,82,118"
l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_atom.sum,0,0,0,0
l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_ld.sum,0,0,0,"2,52,959"
l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_st.sum,0,0,0,"2,29,022"
l1tex__data_bank_reads.avg.pct_of_peak_sustained_elapsed [%],1.84,1.83,1.83,2.85
l1tex__data_bank_reads.max.pct_of_peak_sustained_elapsed [%],1.95,1.90,1.95,3.02
l1tex__data_bank_reads.min.pct_of_peak_sustained_elapsed [%],1.67,1.73,1.73,2.74
l1tex__data_bank_reads.sum.pct_of_peak_sustained_elapsed [%],1.84,1.83,1.83,2.85
l1tex__data_bank_writes.avg.pct_of_peak_sustained_elapsed [%],1.69,1.69,1.68,2.34
l1tex__data_bank_writes.max.pct_of_peak_sustained_elapsed [%],1.79,1.74,1.78,2.48
l1tex__data_bank_writes.min.pct_of_peak_sustained_elapsed [%],1.54,1.62,1.61,2.24
l1tex__data_bank_writes.sum.pct_of_peak_sustained_elapsed [%],1.69,1.69,1.68,2.34
l1tex__data_pipe_lsu_wavefronts.avg.pct_of_peak_sustained_elapsed [%],7.32,7.26,7.32,67.90
l1tex__data_pipe_lsu_wavefronts.max.pct_of_peak_sustained_elapsed [%],7.74,7.62,7.90,71.92
l1tex__data_pipe_lsu_wavefronts.min.pct_of_peak_sustained_elapsed [%],6.63,6.82,6.80,65.23
l1tex__data_pipe_lsu_wavefronts.sum.pct_of_peak_sustained_elapsed [%],7.32,7.26,7.32,67.90
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,"6,656","6,656","6,656","5,87,156"
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed [%],2.25,2.25,2.24,60.45
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_atom.sum,0,0,0,0
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_atom.sum.pct_of_peak_sustained_elapsed [%],0,0,0,0
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum,0,0,0,"3,02,812"
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum.pct_of_peak_sustained_elapsed [%],0,0,0,31.17
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum,0,0,0,"2,73,950"
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum.pct_of_peak_sustained_elapsed [%],0,0,0,28.20
l1tex__data_pipe_tex_wavefronts.avg.pct_of_peak_sustained_elapsed [%],0,0,0,0
l1tex__data_pipe_tex_wavefronts.max.pct_of_peak_sustained_elapsed [%],0,0,0,0
l1tex__data_pipe_tex_wavefronts.min.pct_of_peak_sustained_elapsed [%],0,0,0,0
l1tex__data_pipe_tex_wavefronts.sum.pct_of_peak_sustained_elapsed [%],0,0,0,0
l1tex__f_wavefronts.avg.pct_of_peak_sustained_elapsed [%],0,0,0,0
l1tex__f_wavefronts.max.pct_of_peak_sustained_elapsed [%],0,0,0,0
l1tex__f_wavefronts.min.pct_of_peak_sustained_elapsed [%],0,0,0,0
l1tex__f_wavefronts.sum.pct_of_peak_sustained_elapsed [%],0,0,0,0
l1tex__lsu_writeback_active.avg.pct_of_peak_sustained_elapsed [%],4.51,4.50,4.48,7.82
l1tex__lsu_writeback_active.max.pct_of_peak_sustained_elapsed [%],4.66,4.65,4.63,8.34
l1tex__lsu_writeback_active.min.pct_of_peak_sustained_elapsed [%],4.34,4.32,4.20,7.48
l1tex__lsu_writeback_active.sum.pct_of_peak_sustained_elapsed [%],4.51,4.50,4.48,7.82
l1tex__lsu_writeback_active_mem_lg.avg.peak_sustained,1,1,1,1
l1tex__lsu_writeback_active_mem_lg.avg.per_second [Mhz],95.41,94.55,94.55,48.32
l1tex__lsu_writeback_active_mem_lg.max.peak_sustained,1,1,1,1
l1tex__lsu_writeback_active_mem_lg.max.per_second [Mhz],103.21,102.27,100,50.93
l1tex__lsu_writeback_active_mem_lg.min.peak_sustained,1,1,1,1
l1tex__lsu_writeback_active_mem_lg.min.per_second [Mhz],87.16,90.91,88.64,45.35
l1tex__lsu_writeback_active_mem_lg.sum [cycle],"13,312","13,312","13,312","22,142"
l1tex__lsu_writeback_active_mem_lg.sum.pct_of_peak_sustained_elapsed [%],4.51,4.50,4.48,2.28
l1tex__lsu_writeback_active_mem_lg.sum.peak_sustained,20,20,20,20
l1tex__lsu_writeback_active_mem_lg.sum.per_second [Ghz],1.91,1.89,1.89,0.97
l1tex__lsuin_requests.avg.pct_of_peak_sustained_elapsed [%],13.53,13.49,13.43,23.04
l1tex__lsuin_requests.max.pct_of_peak_sustained_elapsed [%],14.31,14.27,14.21,24.37
l1tex__lsuin_requests.min.pct_of_peak_sustained_elapsed [%],13.01,12.65,12.59,22.16
l1tex__lsuin_requests.sum.pct_of_peak_sustained_elapsed [%],13.53,13.49,13.43,23.04
l1tex__m_l1tex2xbar_req_cycles_active.avg.pct_of_peak_sustained_elapsed [%],5.75,5.74,5.72,3.34
l1tex__m_l1tex2xbar_req_cycles_active.max.pct_of_peak_sustained_elapsed [%],5.99,5.93,5.93,3.59
l1tex__m_l1tex2xbar_req_cycles_active.min.pct_of_peak_sustained_elapsed [%],5.48,5.49,5.33,3.16
l1tex__m_l1tex2xbar_req_cycles_active.sum.pct_of_peak_sustained_elapsed [%],5.75,5.74,5.72,3.34
l1tex__m_l1tex2xbar_write_bytes.sum [Kbyte],425.98,425.98,425.98,851.97
l1tex__m_l1tex2xbar_write_bytes.sum.pct_of_peak_sustained_elapsed [%],4.51,4.50,4.48,2.74
l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/s],61.06,60.51,60.51,37.18
l1tex__m_l1tex2xbar_write_sectors_mem_global_op_atom.sum [sector],0,0,0,0
l1tex__m_l1tex2xbar_write_sectors_mem_global_op_atom.sum.pct_of_peak_sustained_elapsed [%],0,0,0,0
l1tex__m_l1tex2xbar_write_sectors_mem_global_op_red.sum [sector],0,0,0,0
l1tex__m_l1tex2xbar_write_sectors_mem_global_op_red.sum.pct_of_peak_sustained_elapsed [%],0,0,0,0
l1tex__m_l1tex2xbar_write_sectors_mem_lg_op_st.sum [sector],"13,312","13,312","13,312","26,624"
